Idx,place,datetime,RH,temp,Air_velo,RAD(MJ/m2)
974,daegok,2021/03/19 7:00,85.3,7.4,0.8,0.55
974,daegok,2021/03/19 8:00,70.3,9.2,1,0.82
974,daegok,2021/03/19 9:00,63.6,11.2,2.2,1.59
974,daegok,2021/03/19 10:00,52.5,13.3,1.9,3.06
974,daegok,2021/03/19 11:00,51.8,14.2,4.1,5.06
974,daegok,2021/03/19 12:00,44.8,15.6,2.4,7.44
974,daegok,2021/03/19 13:00,41.5,17.1,3.7,10.08
974,daegok,2021/03/19 14:00,39.1,17.5,2.9,12.61
974,daegok,2021/03/19 15:00,37.4,18.1,3.2,14.7
974,daegok,2021/03/19 16:00,36.3,18.7,3,16.6
974,daegok,2021/03/19 17:00,48.6,16.6,3.7,17.73
974,daegok,2021/03/19 18:00,56.1,14.5,3.4,18.07
974,daegok,2021/03/19 19:00,61.3,13.1,3.1,18.23
974,daegok,2021/03/19 20:00,56.7,13.1,,18.31
974,daegok,2021/03/19 21:00,54.2,12.4,,18.38
974,daegok,2021/03/19 22:00,56,11.9,3.8,18.47
974,daegok,2021/03/19 23:00,57.4,11.3,2.4,18.53
974,daegok,2021/03/20 1:00,58.4,10.9,2.1,0.04
974,daegok,2021/03/20 2:00,61.5,10.5,1,0.09
974,daegok,2021/03/20 3:00,71.7,9.9,0.8,0.11
974,daegok,2021/03/20 4:00,86.4,8.8,0.9,0.11
974,daegok,2021/03/20 5:00,90.5,8.1,1.1,0.11
974,daegok,2021/03/20 6:00,91.6,7.9,1.7,0.11
974,daegok,2021/03/20 7:00,91.5,7.7,1.4,0.11
974,daegok,2021/03/20 8:00,94.1,7.7,1.5,0.17
974,daegok,2021/03/20 9:00,94.6,7.9,1.3,0.35
974,daegok,2021/03/20 10:00,96.2,8.2,1.3,0.54
974,daegok,2021/03/20 11:00,93.9,8.8,2.2,0.83
974,daegok,2021/03/20 12:00,94.8,9.3,2.3,1.24
974,daegok,2021/03/20 13:00,94.2,10,1.9,1.72
974,daegok,2021/03/20 14:00,92.6,10.5,0.6,2.06
974,daegok,2021/03/20 15:00,94.1,10.6,0.6,2.41
974,daegok,2021/03/20 16:00,94.2,11.2,0.8,2.72
974,daegok,2021/03/20 17:00,92.1,11.2,2.2,2.92
974,daegok,2021/03/20 18:00,93.7,10.8,1.9,3.04
974,daegok,2021/03/20 19:00,92.7,10.7,0.4,3.05
974,daegok,2021/03/20 20:00,94.1,10.5,0.5,3.05
974,daegok,2021/03/20 21:00,94.4,10.4,0.7,3.05
974,daegok,2021/03/20 22:00,96.4,10.2,,3.05
974,daegok,2021/03/20 23:00,95.5,10.2,1.4,3.05
974,daegok,2021/03/21 0:00,98,9.3,0.1,3.05
974,daegok,2021/03/21 1:00,96.4,9.5,1,0
974,daegok,2021/03/21 2:00,97,9.2,1.4,0
974,daegok,2021/03/21 3:00,83.4,10.1,2.2,0
974,daegok,2021/03/21 4:00,75.9,9.5,3.7,0
974,daegok,2021/03/21 5:00,71.4,8.7,4.1,0.02
974,daegok,2021/03/21 6:00,71.4,7.4,4.1,0.13
974,daegok,2021/03/21 7:00,71.8,6.9,3.7,0.28
974,daegok,2021/03/21 8:00,66.4,7.7,3,0.68
974,daegok,2021/03/21 9:00,58,9.3,3.3,1.65
974,daegok,2021/03/21 10:00,48,11,4.3,3.17
974,daegok,2021/03/21 11:00,50.1,11.5,5.1,5.15
974,daegok,2021/03/21 12:00,46.7,11.6,6.4,7.45
974,daegok,2021/03/21 13:00,42.7,11.8,,9.83
974,daegok,2021/03/21 14:00,41,11.3,7.4,11.91
974,daegok,2021/03/21 15:00,37.2,11.5,6.3,14.01
974,daegok,2021/03/21 16:00,36.2,11.1,6.2,15.87
974,daegok,2021/03/21 17:00,35.8,10.2,,16.97
974,daegok,2021/03/21 18:00,34.7,8.3,6.5,17.64
974,daegok,2021/03/21 19:00,44.9,6.5,,17.85
974,daegok,2021/03/21 20:00,51.3,5,,18.01
974,daegok,2021/03/21 21:00,52,4.8,,18.18
974,daegok,2021/03/21 22:00,52.7,4.5,3.3,18.35
974,daegok,2021/03/21 23:00,58.7,3.7,,18.52
974,daegok,2021/03/22 0:00,59.1,3.2,1.6,18.67
974,daegok,2021/03/22 1:00,52.8,3.9,2,0.13
974,daegok,2021/03/22 2:00,53.3,4.2,4,0.29
974,daegok,2021/03/22 3:00,54,4,2.3,0.44
974,daegok,2021/03/22 4:00,51,3.9,2.5,0.56
974,daegok,2021/03/22 5:00,48,3.8,2.7,0.69
974,daegok,2021/03/22 6:00,45.4,3.7,3.1,0.84
974,daegok,2021/03/22 7:00,58.3,2.2,0.3,1.02
974,daegok,2021/03/22 8:00,45.8,4.8,1.2,1.58
974,daegok,2021/03/22 9:00,38.8,5.9,5.6,2.78
974,daegok,2021/03/22 10:00,33.3,7.7,3.1,4.59
974,daegok,2021/03/22 11:00,28.5,9.8,4.8,6.91
974,daegok,2021/03/22 12:00,21.7,10.9,7.2,9.57
974,daegok,2021/03/22 13:00,19.8,11.9,5.6,12.41
974,daegok,2021/03/22 14:00,25.4,12,6.8,15.11
974,daegok,2021/03/22 15:00,26.1,11.6,6.5,17.62
974,daegok,2021/03/22 16:00,25.3,12.2,5.6,19.66
974,daegok,2021/03/22 17:00,25.7,11.9,5.4,21.09
974,daegok,2021/03/22 18:00,24.6,11.1,3.7,21.86
974,daegok,2021/03/22 19:00,27,9.7,3,22.12
974,daegok,2021/03/22 20:00,27.8,8.9,4,22.31
974,daegok,2021/03/22 21:00,41.2,5.7,1.4,22.48
974,daegok,2021/03/22 22:00,54.4,4.3,1.4,22.62
974,daegok,2021/03/22 23:00,68.7,1.4,0.6,22.77
974,daegok,2021/03/23 0:00,81.8,-0.2,0.5,22.91
974,daegok,2021/03/23 1:00,83.8,-1.3,0.4,0.13
974,daegok,2021/03/23 2:00,87.8,-1.8,0.3,0.26
974,daegok,2021/03/23 3:00,89.5,-2.1,0.4,0.38
974,daegok,2021/03/23 4:00,91.2,-2.8,0.4,0.51
974,daegok,2021/03/23 5:00,89.5,-2.8,0.8,0.62
974,daegok,2021/03/23 6:00,91,-3,0.4,0.75
974,daegok,2021/03/23 7:00,92.2,-3.1,0.1,0.89
974,daegok,2021/03/23 8:00,86.7,0.8,0.2,1.47
974,daegok,2021/03/23 9:00,61.9,4.8,0.6,2.6
974,daegok,2021/03/23 10:00,58.3,8.4,1.3,4.3
974,daegok,2021/03/23 11:00,45.8,11.1,1.4,6.5
974,daegok,2021/03/23 12:00,32.6,13.7,,9.05
974,daegok,2021/03/23 13:00,33,15.6,2.3,11.62
974,daegok,2021/03/23 14:00,32.6,16.4,4.2,14.06
974,daegok,2021/03/23 15:00,22.9,18.1,,16.33
974,daegok,2021/03/23 16:00,35.1,17.2,4.8,18.18
974,daegok,2021/03/23 17:00,37,16.9,3.5,19.48
974,daegok,2021/03/23 18:00,41,15.7,4.1,20.16
974,daegok,2021/03/23 19:00,48.5,13.8,1.5,20.37
974,daegok,2021/03/23 20:00,60.6,10.1,0.5,20.5
974,daegok,2021/03/23 21:00,71.7,7.8,,20.65
974,daegok,2021/03/23 22:00,82.2,5.5,,20.78
974,daegok,2021/03/23 23:00,83.3,5.1,0.3,20.91
974,daegok,2021/03/24 0:00,88,3.3,,21.03
974,daegok,2021/03/24 1:00,88.8,2.7,1,0.12
974,daegok,2021/03/24 2:00,91.1,2.4,0.8,0.25
974,daegok,2021/03/24 3:00,92.4,1.1,0.7,0.36
974,daegok,2021/03/24 4:00,96,0.5,0.6,0.46
974,daegok,2021/03/24 5:00,94.9,-0.1,0.5,0.54
974,daegok,2021/03/24 6:00,95.6,-0.7,0.2,0.6
974,daegok,2021/03/24 7:00,93.4,-0.1,0.2,0.68
974,daegok,2021/03/24 8:00,85.3,2.8,0.6,1.04
974,daegok,2021/03/24 9:00,70.8,8.3,0.4,2.12
974,daegok,2021/03/24 10:00,48.7,11.1,0.6,3.51
974,daegok,2021/03/24 11:00,41.8,13.2,2.2,5.06
974,daegok,2021/03/24 12:00,36.3,14.2,3,6.76
974,daegok,2021/03/24 13:00,41.1,14.5,2.7,8.06
974,daegok,2021/03/24 14:00,38.3,15.4,3.7,10.3
974,daegok,2021/03/24 15:00,38.5,16.5,4.2,12.64
974,daegok,2021/03/24 16:00,45.2,15.7,,14.47
974,daegok,2021/03/24 17:00,46.1,15.7,,15.21
974,daegok,2021/03/24 18:00,47.3,15.2,3.9,15.68
974,daegok,2021/03/24 19:00,58.8,14.2,1.7,15.82
974,daegok,2021/03/24 20:00,68.4,13.5,1.7,15.92
974,daegok,2021/03/24 21:00,76.1,11.6,0.5,16.01
974,daegok,2021/03/24 22:00,85.5,9.8,0.6,16.1
974,daegok,2021/03/24 23:00,86.2,9.1,1.9,16.19
974,daegok,2021/03/25 0:00,94.1,6.2,0,16.31
974,daegok,2021/03/25 1:00,94.6,4.6,0.5,0.1
974,daegok,2021/03/25 2:00,96.6,5.1,0.2,0.15
974,daegok,2021/03/25 3:00,96.7,4.1,0.2,0.21
974,daegok,2021/03/25 4:00,98.3,4,0.5,0.26
974,daegok,2021/03/25 5:00,97.9,1.6,0.4,0.3
974,daegok,2021/03/25 6:00,98.9,2.7,0.6,0.33
974,daegok,2021/03/25 7:00,98.9,1.7,0.2,0.35
974,daegok,2021/03/25 8:00,98.9,4.7,0.2,0.7
974,daegok,2021/03/25 9:00,95.5,9.4,0.3,1.63
974,daegok,2021/03/25 10:00,61.6,13.6,1.3,3.32
974,daegok,2021/03/25 11:00,44.4,16.4,1.9,5.58
974,daegok,2021/03/25 12:00,32.6,17.8,1.8,8.14
974,daegok,2021/03/25 13:00,25.6,19.7,2.3,10.87
974,daegok,2021/03/25 14:00,26.6,21.1,1.4,13.59
974,daegok,2021/03/25 15:00,24.8,21.3,2.2,15.96
974,daegok,2021/03/25 16:00,23.6,21.5,,17.88
974,daegok,2021/03/25 17:00,28.2,20.8,3.1,19.22
974,daegok,2021/03/25 18:00,30.9,19.5,2.8,19.92
974,daegok,2021/03/25 19:00,37.7,17,2.1,20.12
974,daegok,2021/03/25 20:00,58.1,11.7,0.3,20.24
974,daegok,2021/03/25 21:00,69.4,9.8,,20.38
974,daegok,2021/03/25 22:00,79.8,7,0.1,20.5
974,daegok,2021/03/25 23:00,83,6.7,,20.62
974,daegok,2021/03/26 0:00,87.7,4.5,0.3,20.73
974,daegok,2021/03/26 1:00,89.7,3.9,0.4,0.1
974,daegok,2021/03/26 2:00,90.8,3.9,0.1,0.18
974,daegok,2021/03/26 3:00,94.3,3.7,0.5,0.27
974,daegok,2021/03/26 4:00,95.3,2.7,0.2,0.35
974,daegok,2021/03/26 5:00,95.5,2.3,0.2,0.41
974,daegok,2021/03/26 6:00,95.9,1.3,0.2,0.46
974,daegok,2021/03/26 7:00,96.4,0.7,0.2,0.54
974,daegok,2021/03/26 8:00,90.1,6.4,0.3,0.97
974,daegok,2021/03/26 9:00,69.9,11,0.3,2.03
974,daegok,2021/03/26 10:00,49.7,15.1,0.4,3.75
974,daegok,2021/03/26 11:00,41.5,17.6,0.8,6.05
974,daegok,2021/03/26 12:00,23.3,20.8,1.4,8.72
974,daegok,2021/03/26 13:00,16.8,21.9,1.5,11.14
974,daegok,2021/03/26 14:00,18.4,23,1.4,13.46
974,daegok,2021/03/26 15:00,24.7,23.5,2.2,15.47
974,daegok,2021/03/26 16:00,19.6,22,3.7,17.3
974,daegok,2021/03/26 17:00,21.9,20.8,3.1,18.37
974,daegok,2021/03/26 18:00,29.8,18.3,3.3,19.07
974,daegok,2021/03/26 19:00,44.5,15.4,1.6,19.3
974,daegok,2021/03/26 20:00,58.2,13.9,,19.47
974,daegok,2021/03/26 21:00,72.6,8.9,0.5,19.6
974,daegok,2021/03/26 22:00,82.5,6.6,,19.73
974,daegok,2021/03/26 23:00,85,5.6,0.3,19.84
974,daegok,2021/03/27 0:00,91.5,4.4,0,19.95
974,daegok,2021/03/27 1:00,92.5,3.9,0,0.1
974,daegok,2021/03/27 2:00,94.8,3,,0.2
974,daegok,2021/03/27 3:00,95.7,3.5,0.5,0.27
974,daegok,2021/03/27 4:00,96.8,2.4,0.4,0.32
974,daegok,2021/03/27 5:00,98.3,2.5,0.3,0.36
974,daegok,2021/03/27 6:00,98.9,3.3,0.3,0.36
974,daegok,2021/03/27 7:00,98.9,4.4,0.4,0.39
974,daegok,2021/03/27 8:00,98.9,5.9,0.8,0.59
974,daegok,2021/03/27 9:00,90.7,8.4,0.3,1.09
974,daegok,2021/03/27 10:00,74.1,10.8,0.4,1.77
974,daegok,2021/03/27 11:00,67.8,13.4,0.4,2.54
974,daegok,2021/03/27 12:00,67,15.6,1.7,3.61
974,daegok,2021/03/27 13:00,68.2,15.7,1.6,4.19
974,daegok,2021/03/27 14:00,86.6,13.9,1.5,4.44
974,daegok,2021/03/27 15:00,91.4,14.2,0.6,4.73
974,daegok,2021/03/27 16:00,94.5,14.6,1.5,4.98
974,daegok,2021/03/27 17:00,90.5,15.3,2.1,5.13
974,daegok,2021/03/27 18:00,93.4,15,2.6,5.14
974,daegok,2021/03/27 19:00,97.9,14.5,0.9,5.14
974,daegok,2021/03/27 20:00,98.5,15,,5.14
974,daegok,2021/03/27 21:00,98.7,15.4,1.2,5.14
974,daegok,2021/03/27 22:00,92.4,16.3,,5.14
974,daegok,2021/03/27 23:00,98.3,15.7,0.5,5.14
974,daegok,2021/03/28 0:00,96.1,16,1.1,5.14
974,daegok,2021/03/28 1:00,96.1,15.9,1.4,0
974,daegok,2021/03/28 2:00,92.7,16.1,3,0
974,daegok,2021/03/28 3:00,93.6,15.5,4.3,0
974,daegok,2021/03/28 4:00,93,15.2,3,0.01
974,daegok,2021/03/28 5:00,89.4,15,2,0.1
974,daegok,2021/03/28 6:00,86,14.7,3.5,0.22
974,daegok,2021/03/28 7:00,75.7,13.6,1.6,0.41
974,daegok,2021/03/28 8:00,65,14.4,1.5,1
974,daegok,2021/03/28 9:00,61.4,14.8,1.3,1.75
974,daegok,2021/03/28 10:00,60.5,15.4,1.4,3.22
974,daegok,2021/03/28 11:00,56.3,16.4,,4.87
974,daegok,2021/03/28 12:00,54.1,17.7,1.8,7.61
974,daegok,2021/03/28 13:00,54.4,19.2,1.6,10.37
974,daegok,2021/03/28 14:00,58.9,18.6,,12.46
974,daegok,2021/03/28 15:00,56.1,19.6,1.7,14.69
974,daegok,2021/03/28 16:00,54.3,18.3,4.2,16.7
974,daegok,2021/03/28 17:00,54.1,17.9,,18.11
974,daegok,2021/03/28 18:00,53.7,17,3,18.87
974,daegok,2021/03/28 19:00,58.7,15,1.3,19.09
974,daegok,2021/03/28 20:00,81,11.7,0.8,19.24
974,daegok,2021/03/28 21:00,85.7,10.2,,19.37
974,daegok,2021/03/28 22:00,93.8,8.6,,19.5
974,daegok,2021/03/28 23:00,96.2,7.6,0.3,19.6
974,daegok,2021/03/29 1:00,95.8,6.9,0.9,0.07
974,daegok,2021/03/29 2:00,97,6.5,0.7,0.14
974,daegok,2021/03/29 3:00,95.1,7.6,0.8,0.2
974,daegok,2021/03/29 4:00,97.7,7.1,0.6,0.25
974,daegok,2021/03/29 5:00,97.4,6.8,0.4,0.3
974,daegok,2021/03/29 6:00,98,6.2,0.3,0.35
974,daegok,2021/03/29 7:00,98.1,6.6,0.2,0.44
974,daegok,2021/03/29 8:00,65,11.2,0.8,0.78
974,daegok,2021/03/29 9:00,41.7,13.4,4.2,1.56
974,daegok,2021/03/29 10:00,35.1,15.1,4.4,2.9
974,daegok,2021/03/29 11:00,33.4,16.5,3.8,4.58
974,daegok,2021/03/29 12:00,30.1,17.7,2.9,6.52
974,daegok,2021/03/29 13:00,30.5,18.7,2.1,8.6
974,daegok,2021/03/29 14:00,27.4,19.1,2.4,10.77
974,daegok,2021/03/29 15:00,29.3,19.6,3.8,12.71
974,daegok,2021/03/29 16:00,25.6,19.4,3.6,14.1
974,daegok,2021/03/29 17:00,25.1,19.1,2.8,15.11
974,daegok,2021/03/29 18:00,29.8,17.7,2.9,15.56
974,daegok,2021/03/29 19:00,32.9,16.1,3.2,15.74
974,daegok,2021/03/29 20:00,36.9,15,1.4,15.87
974,daegok,2021/03/29 21:00,48.1,11.5,0.8,15.99
974,daegok,2021/03/29 22:00,60.3,9.5,0.3,16.1
974,daegok,2021/03/29 23:00,40.3,11.7,0.5,16.19
974,daegok,2021/03/30 1:00,35.5,10.7,0.6,0.1
974,daegok,2021/03/30 2:00,45.1,8.8,0.7,0.21
974,daegok,2021/03/30 3:00,56.7,8,1.1,0.33
974,daegok,2021/03/30 4:00,65.6,8,0.6,0.4
974,daegok,2021/03/30 5:00,69,6.8,0.6,0.46
974,daegok,2021/03/30 6:00,74.4,5.6,0.4,0.55
974,daegok,2021/03/30 7:00,69.6,5.8,0.8,0.71
974,daegok,2021/03/30 8:00,61.8,8.8,0,1.07
974,daegok,2021/03/30 9:00,39.5,12.2,0.5,2.01
974,daegok,2021/03/30 10:00,37.2,14.1,1.2,3.44
974,daegok,2021/03/30 11:00,29.3,14.9,1.7,5.08
974,daegok,2021/03/30 12:00,29.5,15.7,2.3,6.97
974,daegok,2021/03/30 13:00,27,17.7,1.2,9.61
974,daegok,2021/03/30 14:00,22.4,19,,12.3
974,daegok,2021/03/30 15:00,24.5,19.9,2.6,14.82
974,daegok,2021/03/30 16:00,23.4,20.6,,16.91
974,daegok,2021/03/30 17:00,23.3,20.6,2.3,18.43
974,daegok,2021/03/30 18:00,26.8,19.2,3,19.24
974,daegok,2021/03/30 19:00,32.3,16,,19.46
974,daegok,2021/03/30 20:00,57.8,11.5,0.3,19.6
974,daegok,2021/03/30 21:00,79.9,7.7,,19.74
974,daegok,2021/03/30 22:00,81.3,6.7,,19.87
974,daegok,2021/03/30 23:00,76.3,6.6,,19.99
974,daegok,2021/03/31 1:00,90.6,3.3,0.4,0.11
974,daegok,2021/03/31 2:00,92,3.2,0.3,0.22
974,daegok,2021/03/31 3:00,94,2.3,0.2,0.3
974,daegok,2021/03/31 4:00,93.3,2,0.4,0.38
974,daegok,2021/03/31 5:00,94.5,1.9,0.3,0.44
974,daegok,2021/03/31 6:00,95.9,0.9,0.7,0.49
974,daegok,2021/03/31 7:00,95,2.6,0,0.6
974,daegok,2021/03/31 8:00,87,6.6,0.5,1.09
974,daegok,2021/03/31 9:00,73.3,10.6,0.4,2.26
974,daegok,2021/03/31 10:00,58.2,13.8,0.6,4.01
974,daegok,2021/03/31 11:00,44.2,16.2,1.2,6.3
974,daegok,2021/03/31 12:00,33.7,18.7,2.2,8.86
974,daegok,2021/03/31 13:00,28.8,20.2,1.6,11.62
974,daegok,2021/03/31 14:00,26.7,21.3,,14.13
974,daegok,2021/03/31 15:00,28.4,21.3,1.8,16.3
974,daegok,2021/03/31 16:00,30.2,21.5,,18.04
974,daegok,2021/03/31 17:00,36.7,19.7,2.3,19.08
974,daegok,2021/03/31 18:00,42.6,17.6,,19.66
974,daegok,2021/03/31 19:00,49.4,15,,19.86
974,daegok,2021/03/31 20:00,59.8,12.7,0.7,19.98
974,daegok,2021/03/31 21:00,67.5,11.4,0.3,20.08
974,daegok,2021/03/31 22:00,74.3,10,0.5,20.17
974,daegok,2021/03/31 23:00,81.4,8.6,,20.27
974,daegok,2021/04/01 0:00,84.5,7.7,0.6,20.38
974,daegok,2021/04/01 1:00,92.1,6,0.3,0.1
974,daegok,2021/04/01 2:00,88.8,6.3,1.1,0.21
974,daegok,2021/04/01 3:00,95.1,5,0.3,0.32
974,daegok,2021/04/01 4:00,95.6,4.4,0.1,0.42
974,daegok,2021/04/01 5:00,96.2,4.6,0,0.49
974,daegok,2021/04/01 6:00,97.2,3,0.7,0.55
974,daegok,2021/04/01 7:00,97.3,5,0.7,0.67
974,daegok,2021/04/01 8:00,77.2,9.7,1.6,1.24
974,daegok,2021/04/01 9:00,61,14.1,1.7,2.32
974,daegok,2021/04/01 10:00,47.5,16,,4.11
974,daegok,2021/04/01 11:00,43.2,17.1,4.7,5.92
974,daegok,2021/04/01 12:00,33.9,19.7,5.3,8.16
974,daegok,2021/04/01 13:00,27.6,19.9,5.6,10.11
974,daegok,2021/04/01 14:00,25.6,19.2,,11.65
974,daegok,2021/04/01 15:00,28.3,19,,12.83
974,daegok,2021/04/01 16:00,26.7,18.5,3.1,13.54
974,daegok,2021/04/01 17:00,28.8,17.7,3.2,13.97
974,daegok,2021/04/01 18:00,28.6,17.1,,14.23
974,daegok,2021/04/01 19:00,29.7,16.3,3.5,14.34
974,daegok,2021/04/01 20:00,36.6,15.5,3.5,14.41
974,daegok,2021/04/01 21:00,37.8,14.9,3.2,14.48
974,daegok,2021/04/01 22:00,37.7,14.5,3.1,14.54
974,daegok,2021/04/01 23:00,39.7,14.2,,14.6
974,daegok,2021/04/02 0:00,42.9,13.8,2.6,14.65
974,daegok,2021/04/02 1:00,44.2,13.6,,0.04
974,daegok,2021/04/02 2:00,50.9,12.7,2.1,0.09
974,daegok,2021/04/02 3:00,51,12.7,1.7,0.14
974,daegok,2021/04/02 4:00,48.9,13.2,2.9,0.18
974,daegok,2021/04/02 5:00,50,13.2,2.6,0.22
974,daegok,2021/04/02 6:00,52.1,12.9,2.7,0.27
974,daegok,2021/04/02 7:00,60.9,12.3,1.8,0.34
974,daegok,2021/04/02 8:00,60.3,12.9,1.8,0.64
974,daegok,2021/04/02 9:00,57.5,14.8,3.5,1.54
974,daegok,2021/04/02 10:00,53.1,16.6,2.5,3.37
974,daegok,2021/04/02 11:00,56,17.5,4.6,5.43
974,daegok,2021/04/02 12:00,51.5,19,3.2,7.85
974,daegok,2021/04/02 13:00,51.4,20.3,2.6,10.54
974,daegok,2021/04/02 14:00,49,20.3,1.9,12.31
974,daegok,2021/04/02 15:00,49.6,21.9,2.9,14.32
974,daegok,2021/04/02 16:00,50.4,21.1,,15.95
974,daegok,2021/04/02 17:00,53.5,20.2,3.8,16.9
974,daegok,2021/04/02 18:00,55.8,19.1,,17.28
974,daegok,2021/04/02 19:00,56.8,18.4,,17.4
974,daegok,2021/04/02 20:00,59,17.7,1.7,17.46
974,daegok,2021/04/02 21:00,65,16.8,0.7,17.51
974,daegok,2021/04/02 22:00,72,15.6,0.5,17.56
974,daegok,2021/04/02 23:00,78.6,15.2,0.3,17.57
974,daegok,2021/04/03 1:00,77.8,15.2,,0
974,daegok,2021/04/03 2:00,83.5,14.6,0.4,0
974,daegok,2021/04/03 3:00,83.5,14.8,0.5,0
974,daegok,2021/04/03 4:00,83.4,14.4,0.2,0
974,daegok,2021/04/03 5:00,82,14.5,0.4,0
974,daegok,2021/04/03 6:00,81.1,14.5,0.2,0
974,daegok,2021/04/03 7:00,83.3,14.6,0.7,0.01
974,daegok,2021/04/03 8:00,75.2,15.5,0,0.17
974,daegok,2021/04/03 9:00,73,16.2,0.5,0.47
974,daegok,2021/04/03 10:00,74.5,16.6,0.6,0.98
974,daegok,2021/04/03 11:00,91.7,15.1,0.3,1.43
974,daegok,2021/04/03 12:00,96.1,15.1,0.7,1.82
974,daegok,2021/04/03 13:00,96.8,15.2,0.2,2.09
974,daegok,2021/04/03 14:00,97.3,15.4,0.8,2.36
974,daegok,2021/04/03 15:00,97.5,15.7,0.7,2.65
974,daegok,2021/04/03 16:00,97.6,15.5,0.2,2.81
974,daegok,2021/04/03 17:00,98.4,15.5,0.4,2.95
974,daegok,2021/04/03 18:00,98.9,15.4,0.6,3
974,daegok,2021/04/03 19:00,98.9,15.3,,3
974,daegok,2021/04/03 20:00,98.9,15.2,,3
974,daegok,2021/04/03 21:00,98.9,15.2,0,3
974,daegok,2021/04/03 22:00,98.9,15.4,,3
974,daegok,2021/04/03 23:00,98.9,15.5,0.5,3
974,daegok,2021/04/04 1:00,98.9,15.4,0.7,0
974,daegok,2021/04/04 2:00,98.9,15.5,0.3,0
974,daegok,2021/04/04 3:00,96.5,16.5,2.5,0
974,daegok,2021/04/04 4:00,95.7,15.8,2.6,0
974,daegok,2021/04/04 5:00,96.6,15.2,1.7,0
974,daegok,2021/04/04 6:00,98.2,14.9,0.6,0
974,daegok,2021/04/04 7:00,94.9,14.5,2.1,0
974,daegok,2021/04/04 8:00,94.2,13.5,2.3,0.02
974,daegok,2021/04/04 9:00,87.9,12.9,3.2,0.12
974,daegok,2021/04/04 10:00,91.4,11.9,3.8,0.46
974,daegok,2021/04/04 11:00,83.3,12.1,5,1.12
974,daegok,2021/04/04 12:00,80.6,12.4,4.2,1.88
974,daegok,2021/04/04 13:00,72.4,12.9,3.5,2.77
974,daegok,2021/04/04 14:00,75.1,12.2,,3.36
974,daegok,2021/04/04 15:00,76.7,11.8,3.9,4.03
974,daegok,2021/04/04 16:00,75.1,12.2,3.4,4.5
974,daegok,2021/04/04 17:00,77.1,11.5,3.3,4.84
974,daegok,2021/04/04 18:00,75.9,10.8,,5.04
974,daegok,2021/04/04 19:00,78.2,10.5,3.2,5.06
974,daegok,2021/04/04 20:00,75.3,10.2,2.7,5.06
974,daegok,2021/04/04 21:00,74.1,10.1,2,5.06
974,daegok,2021/04/04 22:00,61.9,10,2.6,5.06
974,daegok,2021/04/04 23:00,60.1,9.7,2,5.06
974,daegok,2021/04/05 0:00,70.3,9,1.2,5.1
974,daegok,2021/04/05 1:00,82.1,8.2,0.1,0.06
974,daegok,2021/04/05 2:00,86.8,6.3,1.1,0.17
974,daegok,2021/04/05 3:00,91.6,5.1,0.6,0.31
974,daegok,2021/04/05 4:00,95.3,4.1,0.1,0.44
974,daegok,2021/04/05 5:00,96.1,2.5,0.4,0.54
974,daegok,2021/04/05 6:00,94.3,4,0.9,0.63
974,daegok,2021/04/05 7:00,92.5,3.9,0.7,0.8
974,daegok,2021/04/05 8:00,60.3,7.8,2.6,1.51
974,daegok,2021/04/05 9:00,43.1,9.9,3.9,2.93
974,daegok,2021/04/05 10:00,43.1,11,4.3,4.96
974,daegok,2021/04/05 11:00,43.5,12.9,2.7,7.49
974,daegok,2021/04/05 12:00,36.8,13.2,2.6,10.35
974,daegok,2021/04/05 13:00,40,14.7,4.9,13.37
974,daegok,2021/04/05 14:00,36.3,15.4,3.8,16.25
974,daegok,2021/04/05 15:00,35.7,16.1,3,18.84
974,daegok,2021/04/05 16:00,31,16.4,3.9,20.98
974,daegok,2021/04/05 17:00,29.2,16.4,,22.52
974,daegok,2021/04/05 18:00,27.7,15.7,3.1,23.3
974,daegok,2021/04/05 19:00,43,12.7,,23.58
974,daegok,2021/04/05 20:00,35.2,12,2.6,23.77
974,daegok,2021/04/05 21:00,30.1,11.1,2.2,23.93
974,daegok,2021/04/05 22:00,37.9,10.1,2,24.08
974,daegok,2021/04/05 23:00,85,4.5,0.4,24.23
974,daegok,2021/04/06 1:00,90.8,2.2,0.4,0.13
974,daegok,2021/04/06 2:00,90.7,1.7,0.4,0.24
974,daegok,2021/04/06 3:00,94.8,0.9,0.3,0.32
974,daegok,2021/04/06 4:00,94,0.7,0.3,0.38
974,daegok,2021/04/06 5:00,95.6,0.3,0,0.43
974,daegok,2021/04/06 6:00,94,0.7,0.7,0.46
974,daegok,2021/04/06 7:00,94.4,2.1,0.2,0.58
974,daegok,2021/04/06 8:00,81.7,5.6,0.5,1.08
974,daegok,2021/04/06 9:00,64.7,7.6,0.3,1.93
974,daegok,2021/04/06 10:00,61.9,9.1,,2.81
974,daegok,2021/04/06 11:00,51.4,12,,4.3
974,daegok,2021/04/06 12:00,49.6,13.4,1.6,6.01
974,daegok,2021/04/06 13:00,43,16.7,2.5,8.83
974,daegok,2021/04/06 14:00,29.3,18.9,,11.48
974,daegok,2021/04/06 15:00,26.7,20,,13.92
974,daegok,2021/04/06 16:00,18.8,20.6,3.9,15.48
974,daegok,2021/04/06 17:00,18.9,20.4,4.7,17.03
974,daegok,2021/04/06 18:00,21.2,19.4,3.2,17.81
